attitude_max_roll,attitude_max_pitch,attitude_max_yaw,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,attitude_sum_roll,attitude_sum_pitch,attitude_sum_yaw,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,attitude_min_roll,attitude_min_pitch,attitude_min_yaw,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,attitude_sumSS_roll,attitude_sumSS_pitch,attitude_sumSS_yaw,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,attitude_std_roll,attitude_std_pitch,attitude_std_yaw,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,attitude_skew_pitch,attitude_skew_roll,attitude_skew_yaw,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x,Activities_Types
3.125448,-1.134725,3.137671,0.249683,0.989869,0.389334,1.493437,1.613159,0.796712,0.379232,0.461288,0.329497,1.785999795,-1.3161527,-2.02059845,0.14606496,0.964605355,0.13476885,-0.011817285,-0.050991095,-0.039465135,0.01164236,-0.00148914,-3.134404,-1.428332,-3.139511,-0.035305,0.906418,-0.070627,-2.521055,-1.604732,-1.225938,-0.380904,-0.218899,-0.216205,4.345141844,1.770476421,5.856313786,0.023653228,0.943403294,0.017356441,0.062074931,0.185149225,0.037049816,0.003989212,0.001786236,0.002666804,1.343917562,0.081022195,1.306954878,0.07137886,0.021885013,0.156747726,0.581066936,0.64450138,0.369411768,0.112408231,0.096304824,0.414491135,-2.43847275,2.956866885,-0.780633141,-0.852398109,0.063851553,-0.884553685,0.357695552,-0.730180038,-0.027303444,1
2.418285,-1.021127,2.825755,0.39496,0.999907,0.073385,1.987397,2.365646,2.046137,0.461032,2.269796,0.702305,0.88706271,-1.29786034,-0.111272045,0.205121115,0.949605235,-0.151248685,-0.142588475,-0.100344495,0.028222845,0.004589925,0.0380166,-3.07859,-1.557157,-2.844229,-0.016413,0.852697,-0.391674,-2.541369,-1.995613,-2.063365,-0.745531,-0.7418,-0.842192,0.882884827,1.7572436,0.080017483,0.045226574,0.941075758,0.015369857,0.183877594,0.294050857,0.206704969,0.011244359,0.015413749,0.009166204,0.784849422,0.167525674,0.751369087,0.112645755,0.047059551,0.136193193,0.819967638,0.791284829,0.714900242,0.211749134,0.311647924,0.074237611,-2.526462704,-0.156284342,-0.380185953,-0.572210423,-0.201332828,0.177640625,0.195000808,0.383347799,-0.577558858,4
3.037617,-0.803836,1.143684,0.431713,0.996866,0.554008,4.542949,6.18137,3.065538,0.914272,2.621798,2.313895,2.330409105,-1.219909665,-0.983911965,0.207663585,0.92519246,0.235335615,-0.091209205,-0.5610919,-0.090736105,-0.05650052,0.045354365,0.591252,-1.491607,-2.345929,0.009191,0.720023,-0.188205,-5.845321,-6.613828,-3.478677,-1.155854,-1.419921,-1.212541,6.141576046,1.606099047,1.223120156,0.035123267,0.910694245,0.060956376,2.140530178,2.083193801,0.823935689,0.046817515,0.155194726,0.079075363,0.509303811,0.17466479,0.606687724,0.104605219,0.07337618,0.171477533,2.042413324,2.212965068,1.283055338,0.332520626,0.652502713,0.913520618,-1.800501244,0.989204202,0.435249899,-1.474214408,-0.245959007,-0.05541766,0.007591437,0.201949185,0.129549192,0
-2.637672,-0.089957,-0.403181,-0.461179,0.100539,0.882592,0.033912,0.138306,0.029897,0.032238,0.013745,0.019824,-2.6484395,-0.094387645,-0.40690041,-0.47129144,0.094247325,0.876911815,-0.00128796,-0.00188537,-0.00137534,0.002890505,-0.000171395,-2.660086,-0.100709,-0.411267,-0.480444,0.089835,0.871309,-0.028231,-0.131835,-0.063805,-0.034756,-0.020712,-0.023072,7.012568665,0.008874207,0.165459392,0.222387232,0.008848038,0.768586234,6.04E-05,0.000593946,0.000117225,4.49E-05,2.27E-05,2.00E-05,0.004768714,0.00224767,0.001830702,0.004126098,0.00223762,0.002357765,0.011733314,0.041366549,0.018619525,0.011858723,0.006560379,-0.434717462,-0.15622641,-0.350452487,0.16658926,0.434021375,0.117743347,0.204605268,-0.094731927,-1.116077404,-0.345474311,5
0.334614,-0.33468,0.073483,0.309165,0.345625,-0.889026,0.15314,0.107503,0.170813,0.076993,0.053936,0.058158,0.30695093,-0.344641445,0.028099185,0.284366145,0.337857385,-0.89715413,0.000616345,-0.00743631,-0.00094731,0.00497354,0.00240196,0.270824,-0.352905,0.002563,0.251856,0.328467,-0.907114,-0.251294,-0.167444,-0.212801,-0.044472,-0.052062,-0.076765,0.093018595,0.119092285,0.000567131,0.07998093,0.114438771,0.806906958,0.000404815,0.000249641,0.000572948,8.18E-05,6.41E-05,0.000120156,0.010218297,0.003298219,0.01634186,0.009063141,0.003104382,0.003400197,0.050979864,0.042302557,0.06396481,0.017332637,0.015863347,0.067052381,0.246805883,1.050637804,0.210810356,-0.071413868,0.5227353,-0.675730962,-1.130384555,-0.166922113,0.798608731,5
1.845272,-0.769223,1.321994,0.573779,0.921008,0.114761,3.08331,4.25769,2.119155,1.416625,2.676436,1.613616,1.032909345,-0.95818884,0.737379415,0.425208435,0.812002405,-0.30229634,-0.05349225,0.04820077,-0.024745495,0.01542732,0.100594665,0.398709,-1.170659,0.228002,0.272306,0.695577,-0.647473,-2.895824,-4.421124,-3.694948,-1.286432,-1.103828,-1.884309,0.798989194,0.912356226,0.464680265,0.181150698,0.666529447,0.142719283,1.097785708,2.33947629,0.295347944,0.08708863,0.084880037,0.145677151,0.443139932,0.122881532,0.291010939,0.062064658,0.070000666,0.245066791,1.480543366,1.98601088,0.977468905,0.487129489,0.620545773,-0.088514103,0.461605871,0.386422235,-0.187979724,-0.07216009,0.343215418,0.495611794,-0.038199484,-0.845704769,0.350787474,4
-0.169514,-0.732303,-0.386935,-0.11561,0.973315,-0.098406,3.834646,2.956146,1.430747,1.44314,2.258208,1.466691,-0.5537195,-1.08464404,-0.937211355,-0.196326225,0.86765612,-0.398539755,0.022023405,-0.02904496,0.04007589,0.211055085,0.17588472,-1.193144,-1.33926,-1.776576,-0.276891,0.668584,-0.716615,-3.045296,-2.776557,-1.766307,-0.854219,-0.55837,-1.193006,0.192148099,1.228748,0.67345203,0.038996435,0.801071568,0.162668675,1.54676941,0.652253136,0.27151871,0.099933015,0.069113596,0.167692054,0.29064372,0.194746987,0.438522648,0.032786966,0.09425487,0.200196578,1.711410128,1.252336528,0.678027498,0.397686423,0.435207741,0.205227715,-0.832554784,-0.555253148,0.164852433,-0.52909866,0.052473609,0.530568921,-0.067594316,-0.143484987,0.009976727,4
-2.022623,-0.613183,0.521787,-0.721763,0.587077,0.377641,0.135312,0.186803,0.031781,0.013496,0.008518,0.053154,-2.03907191,-0.62089763,0.514097715,-0.725768175,0.58175992,0.367103315,0.005502395,-0.000846025,-0.00073111,-0.00855838,-0.02487899,-2.051057,-0.627443,0.489861,-0.731837,0.575473,0.353934,-0.110757,-0.087192,-0.066909,-0.035326,-0.053408,-0.000624,4.164844232,0.385715526,0.267812462,0.527388952,0.338604702,0.135287874,0.000106626,0.000222966,8.26E-05,7.21E-05,0.000634436,0.000466474,0.00665561,0.004393699,0.007650631,0.002164508,0.003574534,0.005579839,0.029519833,0.033157069,0.015764549,0.006529094,0.007476936,0.160948368,0.789942894,-1.467777259,0.036183465,-0.164015352,-0.51503703,0.676861585,1.908018376,-0.696497433,-0.691432013,5
1.612578,-1.11078,1.162684,0.323485,0.979504,0.009657,2.013975,1.720951,0.917476,0.71651,1.489944,0.641842,0.993775325,-1.207573765,0.655798215,0.270752815,0.931979005,-0.20390318,0.025489385,-0.00904288,0.02300342,-0.10256601,0.04428874,0.612341,-1.367984,0.361149,0.201276,0.896045,-0.35218,-1.496903,-1.717304,-0.919326,-0.661177,-0.861741,-0.431516,0.79591912,1.408437276,0.309512881,0.073162948,0.859636792,0.053722204,0.254857264,0.425410062,0.066646573,0.024750621,0.077843944,0.0344833,0.324118191,0.077095039,0.257660529,0.026517459,0.025748744,0.123418369,0.821597432,0.811408257,0.399436729,0.218185492,0.424173728,-0.611383654,0.554001653,0.633967082,-0.296447207,0.42368538,0.438697709,0.588286228,0.008006192,-0.194560435,0.610424613,4
-2.531573,-0.444695,0.747444,-0.500032,0.449626,0.750788,0.066006,0.06902,0.024878,0.056627,-0.073075,0.077348,-2.54178828,-0.454788875,0.742973435,-0.507080985,0.43926746,0.741528665,0.00088322,0.001067685,-0.00111593,0.045983805,-0.08431631,-2.554045,-0.466346,0.73758,-0.511714,0.430182,0.732121,-0.047977,-0.048679,-0.040535,0.032662,-0.092445,0.063586,6.454546736,0.207421039,0.552281585,0.257720199,0.193470222,0.548425411,0.000142292,0.000191781,8.00E-05,0.00214082,0.007125301,0.004923198,0.005437407,0.004873662,0.002587758,0.002935857,0.004378948,0.004454761,0.021915818,0.023418006,0.013864613,0.0041761,0.002961499,0.138907323,-0.614131121,-0.246090742,0.688729828,-0.145398151,0.467895857,0.265630903,0.386491954,-0.527766058,-0.25086013,5
0.275051,-1.020316,3.112899,0.102192,0.998106,0.254611,5.946473,3.871407,2.187875,1.614144,1.727272,2.059545,-0.893632985,-1.356408375,0.04454004,-0.0511212,0.97198961,-0.114934105,0.04337962,-0.770830165,0.061339785,0.01339927,0.0767066,-2.623014,-1.509233,-3.06116,-0.169242,0.852273,-0.52304,-2.755137,-5.314202,-2.027833,-1.507442,-0.832696,-1.853754,0.262764532,1.905189453,1.398852462,0.005634803,0.964143321,0.029858977,0.563477378,1.095098878,0.224866237,0.043372122,0.069740528,0.083655501,1.029405673,0.103214182,1.741299686,0.069943682,0.028371134,0.184138073,1.489562482,1.685508155,0.753270084,0.38710431,0.449247474,1.11577379,-0.533109366,0.123185569,0.43437628,-2.211611222,0.079167319,0.957699682,-0.237905795,0.017082638,0.021821839,3
3.108891,-1.204592,3.083852,0.031238,0.999967,0.147023,1.834258,1.676307,0.735999,0.309147,0.786638,0.380792,-0.87186261,-1.39690444,1.438453225,-0.094843765,0.98036238,-0.068022825,0.070813665,0.25170194,-0.052991735,-0.03700539,0.01869401,-3.128986,-1.56266,-0.608619,-0.221162,0.933693,-0.287265,-1.097577,-0.694958,-1.018665,-0.600454,-0.496501,-0.388865,0.908042265,2.050105888,3.781423355,0.009760935,0.980808973,0.013689474,0.497121464,0.064250152,0.146177499,0.002964699,0.018197541,0.004760662,1.603490565,0.096596091,1.127879148,0.073808121,0.018683488,0.139978258,0.856678637,0.462873921,0.442485026,0.125938988,0.243114467,0.362457043,1.022752122,-0.393443422,0.087098377,-0.809630035,0.001625799,0.627830968,0.773613996,-0.145040387,-1.419674232,3
-0.148974,-1.321854,3.132042,-0.010058,0.997832,0.13259,0.726942,0.828564,0.334693,0.21375,0.056447,0.008296,-1.25364293,-1.397314205,1.87689124,-0.073034275,0.983109955,-0.08838672,0.067844325,0.110006325,-0.01167661,0.04868416,0.00393754,-3.055244,-1.504931,-3.134468,-0.152144,0.969174,-0.220779,-0.321223,-0.534347,-0.672888,-0.098371,-0.065441,-0.208892,0.401352863,1.87186732,8.101931077,0.003654533,0.959498614,0.033706761,0.006219846,0.043969297,0.006306155,0.002904259,0.000238202,0.002860325,1.094974339,0.061903911,1.532977293,0.044038402,0.009962669,0.13532929,0.19670811,0.296485957,0.154244544,0.053828943,0.021837648,-0.417991956,-0.676118159,-1.640251393,-0.320304538,0.207556719,0.594308704,1.362659673,0.025511578,-1.464509125,0.077643485,1
-0.650861,-1.370437,-1.566059,-0.112732,0.983057,-0.141268,0.014913,0.062272,0.026888,0.042358,0.014471,-0.051451,-0.689995845,-1.37800113,-1.609961745,-0.12181237,0.981463415,-0.147662155,-0.00425603,-0.001297045,0.00256233,0.030142425,0.001789195,-0.722691,-1.386452,-1.642142,-0.126772,0.979995,-0.157888,-0.023551,-0.036214,-0.021143,0.019199,-0.008727,-0.086638,0.47481614,1.898776518,2.589606711,0.014790695,0.963272565,0.021433839,3.12E-05,0.000214239,4.02E-05,0.000931349,5.74E-06,0.004907073,0.020605171,0.004317943,0.020472522,0.002830986,0.000827159,0.005064703,0.007031546,0.020829126,0.009470213,0.004632896,0.003078141,-0.025993403,-0.062333153,0.207895234,0.680082388,-0.015530938,-0.581754335,0.09688238,0.907993927,0.318111862,-0.049363972,1
1.479048,-0.996214,-1.726186,0.458802,0.955457,-0.032869,1.555126,1.120034,1.092635,0.785716,1.187927,0.301319,1.210395065,-1.136823885,-2.213679125,0.386468575,0.90591858,-0.15045805,-0.104077935,-0.069809475,-0.006556045,0.008696745,-0.015711295,0.912822,-1.271203,-2.534196,0.284492,0.839419,-0.329136,-1.486022,-1.749717,-0.873211,-0.328045,-0.762623,-0.295565,1.577023945,1.319774773,4.851966597,0.152010742,0.832252977,0.016028059,0.39629715,0.112355825,0.086085712,0.013999697,0.076300195,0.007142106,0.153388137,0.055534159,0.158250249,0.034820928,0.024199406,0.07445614,0.776492854,0.524035583,0.380604985,0.19809963,0.397810409,0.584205291,-0.373191888,0.110930052,-0.756303329,-0.91599135,-0.67504769,-0.026769222,-0.696695445,0.552194217,1.122628715,0
0.776999,-0.091447,0.234616,0.698148,0.092808,-0.709965,0.03286,0.041496,0.018825,0.007116,0.052721,0.005193,0.775296955,-0.0922277,0.23290583,0.696953095,0.092096995,-0.711177465,0.000236735,-0.00016865,-0.000126745,-0.00778492,-5.62E-05,0.773301,-0.092941,0.231026,0.695554,0.091319,-0.71259,-0.040586,-0.047142,-0.02133,-0.025147,-0.056017,-0.026125,0.601092416,0.008492083,0.054279913,0.48575812,0.008468048,0.505759213,1.82E-05,2.37E-05,1.10E-05,5.84E-05,3.19E-05,0.000147137,0.000680022,0.000279132,0.000596418,0.000472095,0.000277994,0.00048606,0.011856211,0.015335167,0.006961802,0.005157854,0.017991828,0.025658774,-0.263811337,-0.07453346,-0.260323724,-0.026153727,-0.267027164,-0.147199687,0.106514793,-0.177165764,-0.384151485,5
0.54689,-0.183911,1.087996,0.511104,0.184518,-0.839479,0.013329,0.009284,0.009846,0.003986,0.017182,-0.002154,0.546176945,-0.184434575,1.087197515,0.510614665,0.183390665,-0.84002393,2.58E-05,0.000440745,-0.00031305,-0.00600988,0.010833375,0.545322,-0.185582,1.086424,0.509902,0.182876,-0.840513,-0.010174,-0.008844,-0.013454,-0.013505,0.003744,-0.011732,0.298357381,0.033960224,1.181964701,0.260742486,0.033577264,0.70563612,2.54E-06,2.71E-06,3.45E-06,3.92E-05,0.000120067,5.68E-05,0.000302848,0.000421902,0.000417053,0.000240565,0.000414731,0.000191712,0.003341382,0.003366128,0.003164675,0.002357212,0.002137748,-0.746358983,-0.522569587,0.029012807,-0.620623049,0.745789227,-0.021259856,0.536241943,-0.119259934,-0.567545085,0.703624984,5
0.606686,-0.590008,0.134255,0.458464,0.645881,-0.628063,0.080403,0.122019,0.114918,0.044146,0.040002,0.018935,0.58181048,-0.63683414,0.114834115,0.441413425,0.594232025,-0.67126873,0.01444557,-0.005313385,0.013737625,0.00576703,-0.005474955,0.567032,-0.702176,0.098827,0.421297,0.556367,-0.699709,-0.157899,-0.08449,-0.077011,-0.032651,-0.050821,-0.05141,0.337907951,0.40285489,0.012504434,0.194796887,0.351581408,0.455425229,0.000865815,0.000526344,0.00090384,6.81E-05,6.61E-05,0.000219441,0.007430537,0.037598242,0.010016271,0.010293841,0.030041035,0.020960104,0.044137963,0.036096419,0.04324865,0.012908771,0.015335147,-0.423530375,1.14603814,0.234789228,-0.114825468,0.394971126,0.597489696,-1.155341513,0.789975006,0.148551762,-0.03051499,5
3.135719,-1.374962,-1.354475,0.013758,0.995069,0.151644,0.110663,0.126682,0.283029,0.040579,0.047928,0.055525,-1.44743752,-1.40306626,-1.749847085,-0.14165918,0.9854967,0.031807575,-0.03116616,-0.070525565,0.047498225,-0.022828345,0.00078473,-3.138107,-1.471445,-2.850781,-0.193477,0.980886,-0.020826,-0.249286,-0.531812,-0.027319,-0.162032,-0.042099,-0.032605,2.500255145,1.91770982,2.183520464,0.034139032,0.96580739,8.78E-05,0.00100988,0.003071957,0.000232755,0.000537367,2.59E-05,0.000166917,1.368675353,0.030915919,0.481309978,0.070536849,0.00470758,0.052431301,0.061821229,0.123070907,0.071694337,0.022792266,0.010953856,-0.990165372,2.593516368,-1.39478671,1.163464041,0.868341002,1.182133894,-0.668198167,-1.338594486,1.446700281,-1.936885474,1
3.111116,-1.000277,2.238722,0.410954,0.999928,0.287663,3.817903,2.98601,2.967043,1.845367,2.394151,1.375965,0.32657299,-1.25222672,-0.27177989,0.1857992,0.938522665,-0.09349549,-0.02604006,-0.03141761,0.217798095,-0.07806132,0.08434931,-3.11521,-1.558808,-2.097619,-0.157838,0.841621,-0.357079,-2.897427,-2.770512,-2.322406,-1.029895,-0.997555,-1.359841,1.012493735,1.638168358,1.145163484,0.053106527,0.917743885,0.044730714,1.218018263,0.943525749,0.901743038,0.098165139,0.111776554,0.103265446,1.718325641,0.153929331,1.075118889,0.181492591,0.048558015,0.202445322,1.427133313,1.22852524,1.40189066,0.490835672,0.524332817,-0.019499444,-0.957574374,0.804115181,-0.435691405,-0.411608126,0.409872604,0.633502609,-0.233881848,0.434687587,0.883464181,4
0.675643,-0.400449,-0.363629,0.57591,0.394702,-0.718457,0.008229,0.013665,0.011986,0.025393,0.005291,0.009867,0.67409381,-0.402169645,-0.365685165,0.574386755,0.3914153,-0.71893595,-0.00040347,-0.000104645,-0.000575105,0.016907555,0.000442555,0.672426,-0.405743,-0.368391,0.572517,0.389832,-0.719599,-0.012136,-0.012941,-0.018422,0.009042,-0.003984,-0.000439,0.454383173,0.161232364,0.133411946,0.330120917,0.152751606,0.516815772,6.07E-06,8.75E-06,1.14E-05,0.000285678,1.68E-06,2.82E-05,0.000863932,0.001614093,0.001425294,0.000976459,0.001484903,0.000280938,0.003347967,0.004210656,0.006529763,0.002465577,0.001947186,-0.809609089,-0.048097844,-0.428743945,-0.40395676,0.808830391,-0.659411139,-0.242187391,0.450128488,-0.758809709,-0.037856184,5
-1.544955,-1.365509,-1.630138,-0.196919,0.980408,0.010459,0.047749,0.069861,0.018591,0.006902,0.019288,0.039171,-1.57486881,-1.36844284,-1.656216205,-0.200938845,0.97959336,0.00078377,0.00038836,0.002547705,-0.00053905,-0.023185545,0.003517275,-1.623837,-1.372524,-1.695913,-0.203837,0.979003,-0.005266,-0.07522,-0.073937,-0.021594,-0.063472,-0.008374,-0.015475,2.474871718,1.869410847,2.755264693,0.040855124,0.959143072,7.22E-06,9.26E-05,0.000366588,1.34E-05,0.000542193,1.61E-05,0.000134479,0.018241121,0.002460128,0.014848829,0.002432416,0.000493458,0.003643507,0.017794001,0.028032279,0.00605446,0.008848282,0.004033254,-0.322342157,-0.437890788,-0.140122312,0.339070451,0.315857233,0.400006072,-1.087180801,-0.309681965,0.056277945,-0.35533847,1
-2.848975,-0.41278,-0.595194,-0.243573,0.43559,0.882698,0.213054,0.058815,0.223817,0.101801,0.068611,0.043435,-2.8638885,-0.423993865,-0.641397665,-0.249814095,0.411378965,0.876434385,-0.005939765,-0.00064292,0.003707245,-0.000421275,-0.00564411,-2.871542,-0.450694,-0.66454,-0.262116,0.401158,0.862016,-0.19584,-0.087157,-0.177507,-0.100021,-0.08727,-0.063497,8.227139166,0.177223781,0.420191765,0.060753629,0.166998535,0.77279747,0.000157079,2.52E-05,0.000287873,2.61E-05,4.18E-05,3.11E-05,0.007772512,0.011015037,0.020921556,0.005771973,0.010020331,0.006142587,0.061088402,0.019544556,0.059007182,0.021296991,0.016542836,-0.765077264,0.450741747,0.481872528,-0.535332809,0.759149711,-0.579708497,0.460077554,-1.353143824,0.75055075,-0.663529718,5
3.132447,-0.908458,2.271185,0.095768,0.999971,0.37256,4.685108,5.743219,1.540638,0.522657,2.06927,1.846504,1.007131325,-1.258202605,0.25540795,0.02964271,0.93779774,-0.154253835,-0.17036961,0.08009106,0.102034175,-0.028963995,0.093181495,-3.116039,-1.563185,-1.408473,-0.101481,0.788557,-0.610174,-4.376547,-4.752922,-1.931618,-0.821738,-0.955784,-1.892407,0.059366599,1.589706192,0.425002291,0.001818256,0.906961955,0.091782126,2.065327612,2.441625909,0.158842866,0.038626218,0.099405984,0.24024951,1.316108686,0.17090956,1.163691331,0.040470286,0.054848256,0.302767577,1.979196133,2.171631701,0.582896479,0.284223707,0.491422884,0.082521007,0.535836688,0.693182633,-0.758755726,-0.799525254,0.249629383,0.612160308,0.278816786,-0.146307443,-0.456405328,4
1.595013,-1.471053,0.778056,0.096727,0.996259,0.002176,0.086393,0.227472,0.043497,0.059451,0.021274,0.061185,1.416933315,-1.47613776,0.54148412,0.09294848,0.99551862,-0.01457655,0.00663814,0.018082465,0.00070123,0.037447575,0.001829045,1.338306,-1.484265,0.436773,0.086081,0.99503,-0.022869,-0.05955,-0.212302,-0.03679,-0.012105,-0.008272,0.02508,1.940744466,2.177995971,0.261867994,0.00872412,0.991004322,0.00027561,0.000397086,0.00745996,6.16E-05,0.001692078,7.54E-06,0.001232573,0.071112775,0.003051426,0.096687773,0.002507255,0.000285134,0.00684415,0.030916251,0.110273434,0.01343047,0.012287326,0.004992129,-0.72269204,1.066767289,0.981394357,-0.773085527,0.648854075,0.987079,0.12388824,-0.128888238,0.047457307,-0.739329724,1
1.252178,-1.294145,0.475008,0.221934,0.992342,-0.052836,0.691974,0.93766,0.284935,0.133824,0.166149,0.122485,0.941947425,-1.399402785,-0.086818865,0.13488368,0.98438128,-0.100164845,0.008026605,0.07534581,-0.028416925,0.000614745,0.00690958,0.659512,-1.446956,-0.463593,0.104985,0.961975,-0.179304,-0.398729,-0.334015,-0.441917,-0.078481,-0.177649,-0.104892,0.910885093,2.016819789,0.00937237,0.014717886,0.977475309,0.006436229,0.00258305,0.004963345,0.001339552,0.000137839,0.000141817,0.000323599,0.153894222,0.044454812,0.231722785,0.034565181,0.008255296,0.038870621,0.162045848,0.249429627,0.142714847,0.03169871,0.0364327,0.666624676,-0.019845148,0.585789488,1.255005617,-0.910795229,-0.868552713,1.91176115,1.591559581,-1.148016171,1.01785374,1
0.207403,-0.484708,-0.106393,0.181532,0.472157,-0.862679,0.020266,0.0912,0.016718,-0.011375,0.019901,0.011127,0.195554205,-0.487396435,-0.10797656,0.17167751,0.46832631,-0.866703,0.000424555,-0.001497685,1.34E-05,-0.015619545,0.014647995,0.188961,-0.491736,-0.10912,0.166086,0.46595,-0.868671,-0.03704,-0.046761,-0.009447,-0.020153,0.008342,-0.01246,0.037999269,0.236867643,0.011762379,0.029314919,0.218746096,0.752113023,2.07E-05,9.89E-05,4.08E-06,0.000243126,0.000215385,4.39E-06,0.005066576,0.001780343,0.000851445,0.004239991,0.001572505,0.001656738,0.008884879,0.018464144,0.00327182,0.001777479,0.001893877,-0.759571687,0.640438703,0.546323228,0.615667046,0.758027027,0.834734947,-1.127869282,1.475706142,0.661829859,-0.089257261,5
1.957282,-0.637541,0.345992,0.41104,0.994725,0.04977,3.155316,2.836772,2.158074,0.60916,1.423289,0.721426,0.957094445,-1.11286865,-0.511322845,0.26432398,0.86783837,-0.29855327,-0.0668479,0.21608328,-0.110227585,-0.050959985,0.08927263,0.319202,-1.468034,-1.097203,0.097064,0.595221,-0.755477,-2.368683,-1.99257,-1.595678,-0.60201,-0.5993,-1.238979,0.731147056,1.310415094,0.367698832,0.077534618,0.829176028,0.072029166,2.023535726,0.503600487,0.377271161,0.02254778,0.036931243,0.018833996,0.46430684,0.258078251,0.401040062,0.083763427,0.121518864,0.25788965,1.542723286,1.082852237,0.80461453,0.20943377,0.321747329,0.255517012,0.550684736,0.522584289,-0.375616587,-0.686842598,-0.261251735,0.469370287,0.190481633,0.709329369,0.096507483,3
-1.369379,-1.182436,-2.768447,-0.361833,0.929311,-0.065167,0.076152,0.102231,0.055531,0.010634,0.024908,0.066128,-1.38521821,-1.18628847,-2.780723195,-0.368653155,0.9269808,-0.06920535,1.07E-05,-0.001996235,-0.000266205,-0.01148593,0.003229,-1.395446,-1.192542,-2.795278,-0.372257,0.925531,-0.073881,-0.066145,-0.137982,-0.056134,-0.032676,-0.014653,0.040467,1.918655759,1.406437081,7.722004579,0.136162111,0.859050923,0.004806926,0.000102052,0.000452711,4.25E-05,0.000134213,1.34E-05,0.002625333,0.005482797,0.002264518,0.007651921,0.002253187,0.000848828,0.00188227,0.021769306,0.039873844,0.01510297,0.005703577,0.005208658,-0.260198475,0.53263317,-0.377713005,0.521922367,0.247231905,-0.151294577,0.143822363,-0.373214815,0.188038325,0.029502392,1
0.001414,0.081081,-0.244147,0.00141,-0.07251,-0.996703,0.031246,0.07311,0.048574,0.044557,0.043786,0.016655,-0.00349443,0.0777057,-0.24941736,-0.00348372,-0.077627335,-0.99697228,0.000832985,-0.00059645,0.00018082,0.0024084,0.015689825,-0.00677,0.072574,-0.256442,-0.006751,-0.080993,-0.997365,-0.050932,-0.040112,-0.081413,-0.024044,-0.015229,-0.021559,1.36E-05,0.006057198,0.062123569,1.35E-05,0.006044985,0.993948184,4.67E-05,0.00011881,8.64E-05,4.14E-05,0.000266359,1.33E-05,0.001845718,0.002191679,0.002136769,0.001839939,0.00218514,0.000171778,0.012930415,0.018796904,0.01977411,0.011581582,0.009319827,-0.465959247,0.633165142,-0.89767839,0.633468168,0.466313598,-0.382999686,-1.076496152,0.558205142,-0.522545392,0.337281163,5
3.124032,-0.985298,3.015869,0.098241,0.999232,0.45208,7.479798,4.830142,3.492948,1.15123,4.434732,2.944082,0.20359838,-1.26739804,1.589018365,-0.08959411,0.94682975,-0.034564475,-0.06340621,0.02089266,0.209743475,-0.005720985,0.09220266,-3.098131,-1.531589,-0.335116,-0.361128,0.833437,-0.46145,-5.968299,-6.51006,-6.62525,-1.376717,-1.804065,-2.570816,0.552805132,1.560112346,6.779186075,0.010486403,0.899999453,0.076047567,7.08567536,1.845080299,0.664216155,0.08410924,0.694538463,0.24127976,1.919857341,0.12564979,1.391438812,0.115633783,0.036455971,0.282916451,3.216688208,2.302186986,1.390038545,0.429828119,1.114687735,-0.250052175,0.442806229,-0.39442523,-0.057333751,-0.567190949,0.399625987,0.162511788,-0.963998799,-0.51623803,-0.147089706,2
0.508636,-0.327433,-0.880041,0.460014,0.329812,-0.824851,0.051408,0.039487,0.037619,0.019506,0.045924,0.017533,0.501575935,-0.33061763,-0.887384935,0.454761195,0.32462647,-0.829329805,-3.59E-05,-0.00106682,0.00025567,-0.002846595,0.012856645,0.491956,-0.336104,-0.891212,0.446752,0.321613,-0.833942,-0.049786,-0.089322,-0.02854,-0.017313,-0.010196,-0.026808,0.252157133,0.108960729,0.789091991,0.20730583,0.105060257,0.687721904,4.68E-05,8.63E-05,3.17E-05,1.14E-05,0.00017366,7.08E-06,0.004365081,0.002190367,0.002839974,0.003419142,0.002071247,0.002421053,0.015300113,0.020500811,0.01085447,0.00459216,0.007555894,-0.648127328,-0.720413051,1.1900462,-0.888107117,0.646848793,-0.244657144,-0.027758439,-1.338237243,0.718407638,1.295154084,5
